text,label
Fix login issue reported by users task #3498,High
إصلاح عاجل لمشكلة في الخادم رقم 2045,Medium
نشاط ترفيهي للفريق الأسبوع القادم رقم 819,High
الرد على استفسارات العملاء رقم 2956,Medium
إجراء نسخ احتياطي لقاعدة البيانات رقم 1167,High
Team feedback session task #349,Low
Schedule interviews for new hires task #3918,Medium
Weekly team sync task #1507,Medium
نشر التحديثات الجديدة على السيرفر رقم 4263,Medium
الرد على استفسارات العملاء رقم 2904,Medium
Daily standup notes task #1249,Medium
Book travel tickets for conference task #654,Low
نشر التحديثات الجديدة على السيرفر رقم 4490,Medium
Refactor legacy code task #2336,Medium
Team feedback session task #4595,High
نشاط ترفيهي للفريق الأسبوع القادم رقم 4692,High
طلب شراء أجهزة كمبيوتر جديدة رقم 1555,Low
إجراء نسخ احتياطي لقاعدة البيانات رقم 3173,Low
Daily standup notes task #1645,Medium
إجراء نسخ احتياطي لقاعدة البيانات رقم 4692,High
تحديث أمني هام جداً رقم 3960,High
تحضير عرض تقديمي للاجتماع رقم 2149,Low
Deploy release candidate task #4664,Low
مراجعة الكود للميزة الجديدة رقم 2019,Medium
Submit annual financial report task #4096,Medium
Prepare monthly KPI dashboard task #1700,Low
جدولة إجازة رقم 1288,Medium
تحديث مستندات المشروع رقم 2409,Medium
Set up monitoring alerts task #1444,High
تنظيم تدقيق ربعي رقم 1146,Medium
تنظيم تدقيق ربعي رقم 4992,Low
تحديث أمني هام جداً رقم 4664,High
تحديث مستندات المشروع رقم 4325,Medium
Fix login issue reported by users task #1286,High
Book travel tickets for conference task #2841,High
Daily standup notes task #1122,Medium
Handle customer refund request task #2988,Medium
Respond to client complaints immediately task #2737,Medium
تنظيم تدقيق ربعي رقم 4369,Low
نشر التحديثات الجديدة على السيرفر رقم 4217,Medium
إصلاح عاجل لمشكلة في الخادم رقم 958,Medium
تنظيم تدقيق ربعي رقم 3157,Low
Fix production bug urgently task #742,Medium
اجتماع الفريق الأسبوعي رقم 3763,Medium
تصحيح خطأ في بوابة الدفع رقم 2989,High
Daily standup notes task #4729,Medium
اجتماع الفريق الأسبوعي رقم 3645,Medium
Refactor legacy code task #2943,Low
Refactor legacy code task #1997,Medium
Schedule interviews for new hires task #65,Medium
إصلاح عاجل لمشكلة في الخادم رقم 3813,Medium
Handle customer refund request task #1622,High
Prepare for board meeting task #1311,High
طلب شراء أجهزة كمبيوتر جديدة رقم 132,Medium
Order new printers task #3338,Medium
تحديث مستندات المشروع رقم 1793,Low
Check emails task #4385,High
Check emails task #1556,Low
تخطيط لحملة تسويقية رقم 4019,Medium
تحضير عرض تقديمي للاجتماع رقم 3378,Medium
Create timeline for new project task #966,High
Daily standup notes task #581,High
متابعة الفاتورة مع المورد رقم 471,Medium
Prepare monthly KPI dashboard task #3492,High
تنظيم تدقيق ربعي رقم 1508,Medium
Create timeline for new project task #1513,Low
Team feedback session task #1396,High
Prepare monthly KPI dashboard task #4974,Medium
إجراء نسخ احتياطي لقاعدة البيانات رقم 2032,High
شراء مستلزمات المكتب رقم 1456,Medium
تصحيح خطأ في بوابة الدفع رقم 4851,Medium
نشاط ترفيهي للفريق الأسبوع القادم رقم 2589,Low
التحقق من البريد الإلكتروني رقم 1564,High
Deploy release candidate task #3634,Low
Plan for team outing task #3862,Medium
جدولة إجازة رقم 1353,Low
تخطيط لحملة تسويقية رقم 3559,Medium
Order new printers task #4445,Medium
متابعة الفاتورة مع المورد رقم 3055,Medium
نشاط ترفيهي للفريق الأسبوع القادم رقم 942,Medium
Team feedback session task #2054,Medium
Handle customer refund request task #4753,High
Prepare for board meeting task #3925,Medium
Daily standup notes task #3948,Medium
إرسال التقرير النهائي غداً رقم 213,High
شكوى من العميل - يجب حلها فوراً رقم 159,Medium
تحديث أمني هام جداً رقم 2816,Low
تحديث أمني هام جداً رقم 4563,Low
Set up monitoring alerts task #4595,Low
شكوى من العميل - يجب حلها فوراً رقم 325,Low
نشر التحديثات الجديدة على السيرفر رقم 296,Medium
Book travel tickets for conference task #207,High
Plan for team outing task #3835,High
Team feedback session task #1425,Medium
Respond to client complaints immediately task #531,Medium
Plan for team outing task #4518,Medium
Submit annual financial report task #2100,Medium
مراجعة الكود للميزة الجديدة رقم 2729,High
جدولة إجازة رقم 174,Medium
Refactor legacy code task #1138,Medium
Check emails task #2992,Medium
جدولة إجازة رقم 1384,Medium
Plan for team outing task #4667,High
نشاط ترفيهي للفريق الأسبوع القادم رقم 2673,Medium
Daily standup notes task #728,Medium
إصلاح عاجل لمشكلة في الخادم رقم 3375,Low
Update antivirus software task #3960,Medium
Create timeline for new project task #4946,Low
Fix production bug urgently task #2157,High
مراجعة الكود للميزة الجديدة رقم 4561,Low
متابعة الفاتورة مع المورد رقم 1253,Medium
Plan for team outing task #3238,Medium
Order new printers task #3108,Medium
Plan for team outing task #3160,High
تحديث أمني هام جداً رقم 4732,Low
نشر التحديثات الجديدة على السيرفر رقم 1543,Medium
التحقق من البريد الإلكتروني رقم 1553,High
متابعة الفاتورة مع المورد رقم 3205,Low
Prepare monthly KPI dashboard task #989,High
تنظيم تدقيق ربعي رقم 4530,Low
Prepare for board meeting task #1045,Low
Book travel tickets for conference task #1967,High
Create timeline for new project task #2643,Low
تنظيم تدقيق ربعي رقم 2790,Medium
Refactor legacy code task #999,Medium
التحقق من البريد الإلكتروني رقم 4366,Medium
Prepare for board meeting task #3620,High
Check emails task #4880,High
Fix production bug urgently task #4634,Medium
Respond to client complaints immediately task #16,High
Check emails task #3573,High
Weekly team sync task #2118,Medium
إجراء نسخ احتياطي لقاعدة البيانات رقم 4803,Low
Team feedback session task #4100,High
إجراء نسخ احتياطي لقاعدة البيانات رقم 4761,Medium
تحديث مستندات المشروع رقم 560,High
Fix login issue reported by users task #3245,Medium
Respond to client complaints immediately task #1538,Medium
Book travel tickets for conference task #4327,High
نشر التحديثات الجديدة على السيرفر رقم 900,Medium
اجتماع الفريق الأسبوعي رقم 176,Medium
Submit annual financial report task #4669,High
Prepare monthly KPI dashboard task #318,Low
Handle customer refund request task #3386,High
تخطيط لحملة تسويقية رقم 1549,Low
Refactor legacy code task #215,Medium
Update antivirus software task #725,High
Book travel tickets for conference task #2450,High
Team feedback session task #1348,Medium
شكوى من العميل - يجب حلها فوراً رقم 305,Medium
Submit annual financial report task #3511,Low
Weekly team sync task #3950,Medium
Fix login issue reported by users task #1624,Low
Respond to client complaints immediately task #2618,Low
مراجعة الكود للميزة الجديدة رقم 2377,Medium
Refactor legacy code task #3040,Medium
إرسال التقرير النهائي غداً رقم 1793,Medium
Book travel tickets for conference task #2083,High
Team feedback session task #2757,Medium
Team feedback session task #1546,Medium
Prepare monthly KPI dashboard task #2106,Medium
نشاط ترفيهي للفريق الأسبوع القادم رقم 1255,Medium
مراجعة الكود للميزة الجديدة رقم 4755,Low
طلب شراء أجهزة كمبيوتر جديدة رقم 3401,Medium
Prepare monthly KPI dashboard task #2548,High
Set up monitoring alerts task #4993,Low
نشاط ترفيهي للفريق الأسبوع القادم رقم 4552,Low
Check emails task #3470,High
تحديث أمني هام جداً رقم 4346,Medium
Deploy release candidate task #1886,High
Set up monitoring alerts task #2979,High
